,speaker,recording,t1,t2,phones,phone_dur,prev,nxt,prev_short,nxt_short,prev_height,nxt_height,prev_back,nxt_back,words,COG,SD,skew,kurtosis,age,gender,sexuality,race_ethnicity,SES,place_origin,L1s
351,S02,S02_interview.wav,39.46,39.6,S,0.14000000000000057,OW2,IY0,OW,IY,high,high,back,front,sociology,5988.855563948942,2366.277807320517,-0.30720848387059735,0.9512443670680204,22,male,bisexual,Caucasian,low-middle class,Michigan,English
352,S02,S02_interview.wav,44.31,44.43,S,0.11999999999999744,T,AH0,T,AH,consonant,mid,consonant,back,dialects,6613.554355943476,1525.57355900936,-0.06700907750841621,5.620007729497942,22,male,bisexual,Caucasian,low-middle class,Michigan,English
353,S02,S02_interview.wav,45.23,45.34,S,0.11000000000000654,N,AH0,N,AH,consonant,mid,consonant,back,peninsula,6464.254733715728,2276.4142939612357,-0.8998080867312458,2.116520380208824,22,male,bisexual,Caucasian,low-middle class,Michigan,English
354,S02,S02_interview.wav,51.37,51.5,S,0.13000000000000256,AH1,OW1,AH,OW,mid,mid,back,back,so,6075.6324411368605,2677.931976285662,-0.6067376529272663,0.7475641242819471,22,male,bisexual,Caucasian,low-middle class,Michigan,English
355,S02,S02_interview.wav,55.23,55.46,S,0.23000000000000398,S,IY1,S,IY,consonant,high,consonant,front,see,6850.557669979957,1284.8597930651324,0.4127522745694616,7.662320250401365,22,male,bisexual,Caucasian,low-middle class,Michigan,English
356,S02,S02_interview.wav,57.07,57.23,S,0.1599999999999966,ER0,OW1,ER,OW,mid,mid,front,back,so,7457.536733803906,1259.689425836945,-0.7588215498400678,5.038727222176778,22,male,bisexual,Caucasian,low-middle class,Michigan,English
357,S02,S02_interview.wav,97.47,97.54,S,0.07000000000000739,AH1,T,AH,T,mid,consonant,back,consonant,adjustment,7191.644444755629,1526.846398023411,-1.1935410207792405,6.18274445186616,22,male,bisexual,Caucasian,low-middle class,Michigan,English
358,S02,S02_interview.wav,98.47,98.54,S,0.07000000000000739,D,T,D,T,consonant,consonant,consonant,consonant,stuff,7114.018034335734,1321.5198374335282,1.1642453283459822,8.746406367575737,22,male,bisexual,Caucasian,low-middle class,Michigan,English
359,S02,S02_interview.wav,100.91,101.07,S,0.1599999999999966,T,L,T,L,consonant,consonant,consonant,consonant,it's,7586.517316615721,1437.414931159635,0.5279999658059797,5.5468824968230575,22,male,bisexual,Caucasian,low-middle class,Michigan,English
360,S02,S02_interview.wav,101.27,101.44,S,0.1700000000000017,K,L,K,L,consonant,consonant,consonant,consonant,slowly,7006.718967433762,1707.0479613575355,0.17782401083872668,3.7539333089515496,22,male,bisexual,Caucasian,low-middle class,Michigan,English
361,S02,S02_interview.wav,112.24,112.35,SH,0.10999999999999943,IH1,IH0,IH,IH,high,high,front,front,michigan,4452.304510555456,1958.2595977671665,0.28394996481606927,0.22072502874460298,22,male,bisexual,Caucasian,low-middle class,Michigan,English
362,S02,S02_interview.wav,129.87,129.93,S,0.060000000000002274,EH1,T,EH,T,mid,consonant,front,consonant,west,6503.354218474851,2326.3823785969503,-1.0038212618102424,2.559793953008964,22,male,bisexual,Caucasian,low-middle class,Michigan,English
363,S02,S02_interview.wav,149.69,149.77,S,0.0800000000000125,T,IY1,T,IY,consonant,high,consonant,front,seems,7273.112804438324,1866.4629442931168,-0.20143495152332075,6.171027784214401,22,male,bisexual,Caucasian,low-middle class,Michigan,English
364,S02,S02_interview.wav,152.64,152.77,S,0.13000000000002387,K,IH1,K,IH,consonant,high,consonant,front,sick,6748.971936747797,1330.450951021693,0.27481716446800175,6.319395980605075,22,male,bisexual,Caucasian,low-middle class,Michigan,English
365,S02,S02_interview.wav,153.2,153.31,SH,0.11000000000001364,IH1,IH0,IH,IH,high,high,front,front,michigan,4875.0095712160155,1935.4417768730652,-0.45667430802355374,-0.07724033411936793,22,male,bisexual,Caucasian,low-middle class,Michigan,English
366,S02,S02_interview.wav,153.53,153.73,S,0.19999999999998863,N,N,N,N,consonant,consonant,consonant,consonant,snow,7598.324738240175,1469.8522711260534,-0.489572624416204,6.391904317530088,22,male,bisexual,Caucasian,low-middle class,Michigan,English
367,S02,S02_interview.wav,154.38,154.44,SH,0.060000000000002274,IH1,IH0,IH,IH,high,high,front,front,michigan,5301.168068358538,1758.9156399685764,-0.6999744623828176,0.6946790387762549,22,male,bisexual,Caucasian,low-middle class,Michigan,English
368,S02,S02_interview.wav,154.59,154.7,S,0.10999999999998522,N,AH1,N,AH,consonant,mid,consonant,back,summers,7664.155079782886,1345.5218830874487,-0.45879069004536605,6.283292324611891,22,male,bisexual,Caucasian,low-middle class,Michigan,English
369,S02,S02_interview.wav,157.57,157.68,S,0.11000000000001364,T,AW1,T,AW,consonant,low,consonant,central,south,7073.828551522547,1937.7419504049433,-0.6617896401536167,4.838999885745985,22,male,bisexual,Caucasian,low-middle class,Michigan,English
370,S02,S02_interview.wav,164.62,164.71,S,0.09000000000000341,AH0,L,AH,L,mid,consonant,back,consonant,honestly,7254.465950598803,1423.174276149541,0.7365456532899768,6.775875235431416,22,male,bisexual,Caucasian,low-middle class,Michigan,English
371,S02,S02_interview.wav,166.13,166.3,S,0.17000000000001592,ER0,UW1,ER,UW,mid,mid,front,back,super,6785.879577970909,1182.2016613046183,-0.4726310218904736,5.278089399057736,22,male,bisexual,Caucasian,low-middle class,Michigan,English
372,S02,S02_interview.wav,166.76,167.0,S,0.2400000000000091,AY1,AY1,AY,AY,high,low,front,central,nice,6318.553739924404,2359.878416705319,-0.6589118176518857,1.9093576232828138,22,male,bisexual,Caucasian,low-middle class,Michigan,English
373,S02,S02_interview.wav,167.28,167.37,S,0.09000000000000341,D,EY1,D,EY,consonant,high,consonant,front,say,7707.873983684653,1884.7753689689812,-1.5021167689072157,6.180408014162484,22,male,bisexual,Caucasian,low-middle class,Michigan,English
374,S02,S02_interview.wav,168.03,168.09,S,0.060000000000002274,T,L,T,L,consonant,consonant,consonant,consonant,it's,8111.73424450122,1319.821162259614,0.5085301948343364,10.027446737757115,22,male,bisexual,Caucasian,low-middle class,Michigan,English
375,S02,S02_interview.wav,169.6,169.65,S,0.05000000000001137,IH0,T,IH,T,high,consonant,front,consonant,just,7237.348282450768,1470.2173713817904,-1.2802718089967697,10.80122855877471,22,male,bisexual,Caucasian,low-middle class,Michigan,English
376,S02,S02_interview.wav,171.86,171.92,S,0.05999999999997385,IY1,T,IY,T,high,consonant,front,consonant,least,5779.233793129033,2859.749653237839,-0.44552897851018847,0.19206763471793709,22,male,bisexual,Caucasian,low-middle class,Michigan,English
377,S02,S02_interview.wav,172.16,172.21,S,0.05000000000001137,K,P,K,P,consonant,consonant,consonant,consonant,experienced,6419.84774982495,2276.4536928084867,-0.5357065398957449,1.98054768147653,22,male,bisexual,Caucasian,low-middle class,Michigan,English
378,S02,S02_interview.wav,175.22,175.27,S,0.05000000000001137,D,OW1,D,OW,consonant,mid,consonant,back,so,7061.410908606146,2505.179090701497,-1.374832608270132,2.2258756453217554,22,male,bisexual,Caucasian,low-middle class,Michigan,English
379,S02,S02_interview.wav,175.57,175.62,S,0.05000000000001137,T,L,T,L,consonant,consonant,consonant,consonant,it's,7853.6084043423625,1611.5713258695503,-0.5167717502653418,4.599055822696697,22,male,bisexual,Caucasian,low-middle class,Michigan,English
380,S02,S02_interview.wav,180.03,180.14,S,0.10999999999998522,T,AH1,T,AH,consonant,mid,consonant,back,somewhere,7390.850316031511,1578.9352693922322,-0.0449255892424929,7.311362659786564,22,male,bisexual,Caucasian,low-middle class,Michigan,English
381,S02,S02_interview.wav,180.38,180.56,S,0.18000000000000682,R,EY1,R,EY,consonant,high,consonant,front,safe,7304.271039976594,1403.226094145761,-0.15401907052527164,5.045574033752972,22,male,bisexual,Caucasian,low-middle class,Michigan,English
382,S02,S02_interview.wav,186.38,186.48,S,0.09999999999999432,L,EY1,L,EY,consonant,high,consonant,front,safe,7143.699653449485,1622.679235840005,-0.009632171391584492,8.669430890746172,22,male,bisexual,Caucasian,low-middle class,Michigan,English
383,S02,S02_interview.wav,187.91,188.13,S,0.21999999999999886,AH0,S,AH,S,mid,consonant,back,consonant,campus,6328.651504880269,1655.0598310693076,-0.7821507623500986,7.333429854295954,22,male,bisexual,Caucasian,low-middle class,Michigan,English
384,S02,S02_interview.wav,192.16,192.23,S,0.06999999999999318,Z,AH1,Z,AH,consonant,mid,consonant,back,some,7209.299822420395,1229.9109927653208,-0.07757421258396946,4.852199751235808,22,male,bisexual,Caucasian,low-middle class,Michigan,English
385,S02,S02_interview.wav,194.33,194.43,S,0.09999999999999432,IH0,IH0,IH,IH,high,high,front,front,this,6311.386922551736,1895.2250144776044,-0.7938774218050609,4.4881138539702405,22,male,bisexual,Caucasian,low-middle class,Michigan,English
386,S02,S02_interview.wav,194.88,194.94,S,0.060000000000002274,AH0,T,AH,T,mid,consonant,back,consonant,biggest,7293.1794290270245,1318.9193178874352,-0.2511898351023976,4.870416785555106,22,male,bisexual,Caucasian,low-middle class,Michigan,English
387,S02,S02_interview.wav,196.96,197.05,S,0.09000000000000341,N,OW1,N,OW,consonant,mid,consonant,back,so,7536.068209367895,1802.3582787328214,-1.2341728470315845,6.008791263915134,22,male,bisexual,Caucasian,low-middle class,Michigan,English
388,S02,S02_interview.wav,197.99,198.14,S,0.14999999999997726,UW1,OW1,UW,OW,high,mid,back,back,so,7119.944152765718,1624.514666770655,-0.7328530915981056,5.02580851838955,22,male,bisexual,Caucasian,low-middle class,Michigan,English
389,S02,S02_interview.wav,215.72,215.8,S,0.0800000000000125,L,OW0,L,OW,consonant,mid,consonant,back,also,7168.82740398946,1632.8276201419935,-1.0323107488535943,4.974317344201406,22,male,bisexual,Caucasian,low-middle class,Michigan,English
390,S02,S02_interview.wav,216.68,216.79,S,0.10999999999998522,AH0,AY1,AH,AY,mid,low,back,central,campus,7593.707875970639,1436.974380574884,0.06307225928403966,5.530353141424987,22,male,bisexual,Caucasian,low-middle class,Michigan,English
391,S02,S02_interview.wav,217.63,217.74,SH,0.11000000000001364,AE1,AH0,AE,AH,low,mid,front,back,international,4111.1088546429555,1973.8173310168281,0.3323373707268664,0.48732162322596295,22,male,bisexual,Caucasian,low-middle class,Michigan,English
392,S02,S02_interview.wav,218.05,218.16,S,0.10999999999998522,AW1,DH,AW,DH,high,consonant,back,consonant,house,7009.4260813714545,1934.4032373313166,-0.539754740078962,3.265156871530632,22,male,bisexual,Caucasian,low-middle class,Michigan,English
393,S02,S02_interview.wav,218.22,218.33,S,0.11000000000001364,IH0,Y,IH,Y,high,consonant,front,consonant,this,5856.881412480339,2476.2714142310297,-0.4105924254630808,1.0917340541158245,22,male,bisexual,Caucasian,low-middle class,Michigan,English
394,S02,S02_interview.wav,219.4,219.52,S,0.12000000000000455,R,OW1,R,OW,consonant,mid,consonant,back,so,6156.176130782982,2225.5403704918135,-0.6621210104281678,1.4966679632553594,22,male,bisexual,Caucasian,low-middle class,Michigan,English
395,S02,S02_interview.wav,221.63,221.75,S,0.12000000000000455,EH1,AH0,EH,AH,mid,mid,front,back,unless,6692.732137677403,1437.2101140843408,-0.4395145726541147,7.290277685480202,22,male,bisexual,Caucasian,low-middle class,Michigan,English
396,S02,S02_interview.wav,227.78,227.85,S,0.06999999999999318,T,OW2,T,OW,consonant,mid,consonant,back,it's,7088.350119742857,1243.2224648452695,0.3306124029437956,12.196746010576717,22,male,bisexual,Caucasian,low-middle class,Michigan,English
397,S02,S02_interview.wav,261.83,261.89,S,0.060000000000002274,ER1,T,ER,T,mid,consonant,front,consonant,first,5340.439657876809,1888.05528537953,-0.46468390643348356,0.27404643288296704,22,male,bisexual,Caucasian,low-middle class,Michigan,English
398,S02,S02_interview.wav,269.45,269.52,S,0.06999999999999318,D,OW1,D,OW,consonant,mid,consonant,back,so,7230.922140286672,1646.6119155051117,-0.37046689231695284,5.010678291776985,22,male,bisexual,Caucasian,low-middle class,Michigan,English
399,S02,S02_interview.wav,271.21,271.32,SH,0.11000000000001364,AE1,AH0,AE,AH,low,mid,front,back,international,4883.2059958030095,2119.1556119212964,-0.6073673540303665,-0.03561768999858339,22,male,bisexual,Caucasian,low-middle class,Michigan,English
400,S02,S02_interview.wav,271.44,271.53,S,0.08999999999997499,L,T,L,T,consonant,consonant,consonant,consonant,students,6751.529626905965,1554.5667226673856,-0.812460859092619,6.558631485112553,22,male,bisexual,Caucasian,low-middle class,Michigan,English
401,S02,S02_interview.wav,271.85,271.92,S,0.06999999999999318,T,AE1,T,AE,consonant,low,consonant,front,students,7226.964235416634,1472.3767061022709,-0.46796850985877214,7.655446157726445,22,male,bisexual,Caucasian,low-middle class,Michigan,English
402,S02,S02_interview.wav,274.99,275.15,S,0.15999999999996817,V,AH0,V,AH,consonant,mid,consonant,back,select,6923.20481760406,1396.152745769813,-0.44895460093603434,6.677919870552806,22,male,bisexual,Caucasian,low-middle class,Michigan,English
403,S02,S02_interview.wav,275.86,275.97,SH,0.11000000000001364,AE2,AH0,AE,AH,low,mid,front,back,nationalities,4632.602873499471,2082.0634333395587,-0.39261870099854523,-0.38420384294984977,22,male,bisexual,Caucasian,low-middle class,Michigan,English
404,S02,S02_interview.wav,276.55,276.66,S,0.11000000000001364,Z,OW1,Z,OW,consonant,mid,consonant,back,so,7308.58805871665,1355.1955891657353,-0.043035250543031055,7.051664004082735,22,male,bisexual,Caucasian,low-middle class,Michigan,English
405,S02,S02_interview.wav,285.65,285.8,S,0.1500000000000341,AH0,L,AH,L,mid,consonant,back,consonant,honestly,6975.2147952145015,1432.5152195584915,0.25479692649694335,5.4411604073892335,22,male,bisexual,Caucasian,low-middle class,Michigan,English
406,S02,S02_interview.wav,287.0,287.06,S,0.060000000000002274,D,T,D,T,consonant,consonant,consonant,consonant,students,6902.6036312026245,1565.194260020492,-0.3852669001775819,3.8532737503585883,22,male,bisexual,Caucasian,low-middle class,Michigan,English
407,S02,S02_interview.wav,287.52,287.65,S,0.12999999999999545,T,S,T,S,consonant,consonant,consonant,consonant,students,7362.996750053759,1685.186986857424,-0.5522478247747056,4.167566707793506,22,male,bisexual,Caucasian,low-middle class,Michigan,English
408,S02,S02_interview.wav,288.87,288.96,S,0.08999999999997499,S,OW1,S,OW,consonant,mid,consonant,back,so,6719.178297174947,2302.969849552899,-1.1544515767711927,2.3518958905655003,22,male,bisexual,Caucasian,low-middle class,Michigan,English
409,S02,S02_interview.wav,294.69,294.74,S,0.05000000000001137,IH0,S,IH,S,high,consonant,front,consonant,this,6545.037066756928,1468.9864592821234,-0.3657642447566175,6.245475308377824,22,male,bisexual,Caucasian,low-middle class,Michigan,English
410,S02,S02_interview.wav,294.74,294.82,S,0.07999999999998408,S,AH1,S,AH,consonant,mid,consonant,back,summer,6863.51289477747,1218.9132480252586,0.3732637932017021,6.932335873885327,22,male,bisexual,Caucasian,low-middle class,Michigan,English
411,S02,S02_interview.wav,300.48,300.6,S,0.12000000000000455,L,OW1,L,OW,consonant,mid,consonant,back,so,6594.188005822512,2010.201539639286,-0.35155498284800857,2.4023397536822175,22,male,bisexual,Caucasian,low-middle class,Michigan,English
412,S02,S02_interview.wav,304.75,304.81,SH,0.060000000000002274,IH1,IY0,IH,IY,high,high,front,front,galicia,4721.714816010258,3382.0358599807746,0.34779899936633707,-0.12173516671986206,22,male,bisexual,Caucasian,low-middle class,Michigan,English
413,S02,S02_interview.wav,305.84,306.0,S,0.160000000000025,AH0,OW1,AH,OW,mid,mid,back,back,so,7107.60383270853,1461.0820966978247,-0.03405129207802604,3.058453832608114,22,male,bisexual,Caucasian,low-middle class,Michigan,English
414,S02,S02_interview.wav,307.38,307.47,S,0.09000000000003183,AH0,AE2,AH,AE,mid,low,back,front,santiago,6737.456267240208,1603.3372492714827,-0.7630723864395975,6.028879141110821,22,male,bisexual,Caucasian,low-middle class,Michigan,English
415,S02,S02_interview.wav,310.21,310.28,S,0.06999999999999318,IH0,T,IH,T,high,consonant,front,consonant,just,7098.742382185626,1351.865895166008,-1.0391123265871327,10.703732742182476,22,male,bisexual,Caucasian,low-middle class,Michigan,English
416,S02,S02_interview.wav,310.43,310.52,S,0.08999999999997499,K,IH1,K,IH,consonant,high,consonant,front,six,6345.300298014351,2139.0016011872726,-1.1105976258840897,3.471761693955754,22,male,bisexual,Caucasian,low-middle class,Michigan,English
417,S02,S02_interview.wav,311.62,311.92,S,0.30000000000001137,Z,OW1,Z,OW,consonant,mid,consonant,back,so,6746.12378744842,1173.5003214278017,-0.5395739177849688,13.764242569362594,22,male,bisexual,Caucasian,low-middle class,Michigan,English
418,S02,S02_interview.wav,315.16,315.29,S,0.12999999999999545,D,AE2,D,AE,consonant,low,consonant,front,santiago,7259.908251058766,1655.4638467975356,0.5927686774145163,6.588943766159835,22,male,bisexual,Caucasian,low-middle class,Michigan,English
419,S02,S02_interview.wav,316.33,316.45,S,0.12000000000000455,UW1,IH1,UW,IH,high,high,back,front,cities,6655.901203290559,2329.521233735871,-0.538787352134719,1.5393253401122804,22,male,bisexual,Caucasian,low-middle class,Michigan,English
420,S02,S02_interview.wav,316.96,317.03,SH,0.06999999999999318,IH1,IY0,IH,IY,high,high,front,front,galicia,5768.638848586617,3736.6346068206603,0.3668965444396624,-0.2350942541169978,22,male,bisexual,Caucasian,low-middle class,Michigan,English
421,S02,S02_interview.wav,319.67,319.73,S,0.060000000000002274,AE1,K,AE,K,low,consonant,front,consonant,basque,4057.6851286046094,3426.862286438827,0.45464165324616257,-0.7500758141689357,22,male,bisexual,Caucasian,low-middle class,Michigan,English
422,S02,S02_interview.wav,327.5,327.57,S,0.06999999999999318,IH0,W,IH,W,high,consonant,front,consonant,this,5684.987665956433,2852.3249523655877,-0.3435311820520327,0.4485758981084098,22,male,bisexual,Caucasian,low-middle class,Michigan,English
